CREATED_AT_DATE,CREATED_AT_HOUR,CONTACT_DATA_FULL_NAME,INCREMENTAL_LEAD_CODE,CONTACT_DATA_INCREMENTAL_CONTACT_CODE,CONTACT_DATA_MOBILE_PHONE,CONTACT_DATA_PHONE,CONTACT_DATA_EMAIL,LEAD_STATUS_DATA_NAME,TIPO_MATRICULA,CONTACT_DATA_ADNETWORK_NAME,CAMPAIGN_DATA_NAME,ENROLLMENT_DATA_FIRST_PAY,ENROLLMENT_DATA_DATE_FIRST_PAY_DATE,ENROLLMENT_DATA_DATE_FIRST_PAY_HOUR,ENROLLMENT_DATA_DATE_ENROLLED_DATE,ENROLLMENT_DATA_DATE_ENROLLED_HOUR,ENROLLMENT_DATA_AMOUNT_PAYED,ENROLLMENT_DATA_AMOUNT_CONTRACT,DURATION_START_DATE,CONTACT_DATA_DOCUMENT_ID,SALES_ADVISOR_FULL_NAME,PROGRAMA_CRM,USERNAME,INCREMENTAL_USER_CODE,INTERNAL_USER_ID,Ultima_Fecha_Ingreso_DATE,Ultima_Fecha_Ingreso_HOUR,Cantidad_Asistencias,Tiene_Ingreso,ADDRESS,NEIGHBORHOOD,GENDER,LOCALITY,DOCUMENT_TYPE,SOCIOECONOMIC_LEVEL,BIRTHDAY,EDAD_EXACTA,ALERTA_SIN_USUARIO_SIS,_POBLACION,DOCTYPE,NOMBRE_SIS,DOCUMENTO_SIS,PROGRAMA_SIS,CARRIL,GRUPO,FECHA_INICIO_GRUPO,FECHA_FIN_GRUPO,NOTA,ESTADO_PUBLICACION,ESTADO_APROBACION,PROGRESO,GROUP_ID,PROGRAM_ID,ESTADO_ACADEMICO
2026-09-06,18:01:00,Estudiante Demo 0018,500034,510034,3393385403,,demo17@correo-demo.com,Prematriculado,PREMATRICULADO,facebook,Referidos,True,2026-09-06,09:00:00,,,252667,1800000,2026-09-20,1078718601,Laura Jiménez,T.L. en Contabilidad y Finanzas,No Registrado,,,,,0,NO,Calle 140 # 33-33,Barrio 29,F,Cota,ppt,2,2005-09-23,21,NO,,,,,,,,,,,,,,,,
2026-05-01,14:19:00,Estudiante Demo 0019,500036,510036,3617154375,,demo18@correo-demo.com,Prematriculado,PREMATRICULADO,tiktok,Google Search Oct,True,2026-05-01,09:00:00,,,218464,1800000,2026-05-15,894230957,Camila Rojas,T.L en Procesamiento y Digitación de Datos,No Registrado,,,,,0,NO,Calle 86 # 34-30,Barrio 27,M,Soacha,cc,3,2001-09-23,25,NO,,,,,,,,,,,,,,,,
2026-01-06,21:49:00,Estudiante Demo 0020,500039,510039,3982870889,,demo19@correo-demo.com,Matriculado,MATRICULADO,google,Facebook Ads Sept,True,2026-01-06,09:00:00,2026-01-06,09:00:00,2400000,2400000,2026-01-20,38692189,Sebastián Ruiz,T.L en Auxiliar de Mercadeo y Ventas,user19,SIS100019,4e4a85ade40945189e08205f,2026-09-14,15:30:00,7,SI,Calle 135 # 75-52,Barrio 21,M,Funza,cc,1,2005-09-23,21,NO,extranjero,CE Cédula de Extranjería,Estudiante Demo 0020,38692189,Técnico Laboral en Auxiliar de Mercadeo y Ventas,VIRTUAL,Grupo-936-M1,24/01/2026,23/02/2026,4.4,True,True,en_progreso,0afa055263f143c4bb8d6d03,54505956f4044163a4d73a59,Activo
2026-01-06,21:49:00,Estudiante Demo 0020,500039,510039,3982870889,,demo19@correo-demo.com,Matriculado,MATRICULADO,google,Facebook Ads Sept,True,2026-01-06,09:00:00,2026-01-06,09:00:00,2400000,2400000,2026-01-20,38692189,Sebastián Ruiz,T.L en Auxiliar de Mercadeo y Ventas,user19,SIS100019,4e4a85ade40945189e08205f,2026-09-14,15:30:00,7,SI,Calle 135 # 75-52,Barrio 21,M,Funza,cc,1,2005-09-23,21,NO,extranjero,CE Cédula de Extranjería,Estudiante Demo 0020,38692189,Técnico Laboral en Auxiliar de Mercadeo y Ventas,VIRTUAL,Grupo-638-M2,24/01/2026,23/02/2026,0.0,False,False,no_iniciado,712ab4cf6ad84726912714ae,e0538e5c4a1e47979ad85e3f,Activo
2026-01-06,21:49:00,Estudiante Demo 0020,500039,510039,3982870889,,demo19@correo-demo.com,Matriculado,MATRICULADO,google,Facebook Ads Sept,True,2026-01-06,09:00:00,2026-01-06,09:00:00,2400000,2400000,2026-01-20,38692189,Sebastián Ruiz,T.L en Auxiliar de Mercadeo y Ventas,user19,SIS100019,4e4a85ade40945189e08205f,2026-09-14,15:30:00,7,SI,Calle 135 # 75-52,Barrio 21,M,Funza,cc,1,2005-09-23,21,NO,extranjero,CE Cédula de Extranjería,Estudiante Demo 0020,38692189,Técnico Laboral en Auxiliar de Mercadeo y Ventas,SEMIPRESENCIAL,Grupo-870-M3,24/01/2026,23/02/2026,0.0,False,False,en_progreso,bcbde4abc3c341cda3e39804,fd9bec7c779b4016830625b8,Activo
2026-01-06,21:49:00,Estudiante Demo 0020,500039,510039,3982870889,,demo19@correo-demo.com,Matriculado,MATRICULADO,google,Facebook Ads Sept,True,2026-01-06,09:00:00,2026-01-06,09:00:00,2400000,2400000,2026-01-20,38692189,Sebastián Ruiz,T.L en Auxiliar de Mercadeo y Ventas,user19,SIS100019,4e4a85ade40945189e08205f,2026-09-14,15:30:00,7,SI,Calle 135 # 75-52,Barrio 21,M,Funza,cc,1,2005-09-23,21,NO,extranjero,CE Cédula de Extranjería,Estudiante Demo 0020,38692189,Técnico Laboral en Auxiliar de Mercadeo y Ventas,SEMIPRESENCIAL,Grupo-527-M4,24/01/2026,23/02/2026,3.9,True,False,no_iniciado,7ef0247dd9c148e2b68c2d3b,d61c35d2161540c8b3d1ee84,Activo
2026-01-06,21:49:00,Estudiante Demo 0020,500039,510039,3982870889,,demo19@correo-demo.com,Matriculado,MATRICULADO,google,Facebook Ads Sept,True,2026-01-06,09:00:00,2026-01-06,09:00:00,2400000,2400000,2026-01-20,38692189,Sebastián Ruiz,T.L en Auxiliar de Mercadeo y Ventas,user19,SIS100019,4e4a85ade40945189e08205f,2026-09-14,15:30:00,7,SI,Calle 135 # 75-52,Barrio 21,M,Funza,cc,1,2005-09-23,21,NO,extranjero,CE Cédula de Extranjería,Estudiante Demo 0020,38692189,Técnico Laboral en Auxiliar de Mercadeo y Ventas,VIRTUAL,Grupo-957-M5,24/01/2026,23/02/2026,0.0,False,False,no_iniciado,b859dd1d02844f7781bebdfa,669adbf8476c4bed8bc1f555,Activo
2026-08-19,10:32:00,Estudiante Demo 0021,500042,510042,3503457594,,demo20@correo-demo.com,Prematriculado,PREMATRICULADO,google,Facebook Ads Sept,True,2026-08-19,09:00:00,,,692814,2400000,2026-09-02,165354185,Andrés Torres,Técnico Laboral en Auxiliar Administrativo,No Registrado,,,,,0,NO,Calle 109 # 43-71,Barrio 19,M,Soacha,cc,4,1983-09-23,43,NO,,,,,,,,,,,,,,,,
2026-02-05,16:55:00,Estudiante Demo 0022,500043,510043,3417900154,,demo21@correo-demo.com,Prematriculado,PREMATRICULADO,facebook,TikTok Ads,True,2026-02-05,09:00:00,,,596251,2100000,2026-02-19,334635614,Andrés Torres,Técnico laboral en procesamiento de datos,No Registrado,,,,,0,NO,Calle 52 # 17-76,Barrio 15,M,Bogotá,ppt,3,2002-09-23,24,NO,,,,,,,,,,,,,,,,
2026-01-10,12:15:00,Estudiante Demo 0023,500046,510046,3247323338,,demo22@correo-demo.com,Matriculado,MATRICULADO,,Facebook Ads Sept,True,2026-01-10,09:00:00,2026-01-10,09:00:00,2650000,2650000,2026-01-24,292361074,Valentina Gómez,T.L en Auxiliar de Mercadeo y Ventas,user22,SIS100022,a55ac36717fc41c68b5fd4be,2026-09-06,15:30:00,6,SI,Calle 127 # 67-79,Barrio 38,F,Funza,cc,5,1984-09-23,42,NO,,,,,,,,,,,,,,,,
2026-03-13,17:27:00,Estudiante Demo 0024,500047,510047,3948427767,,demo23@correo-demo.com,Prematriculado,PREMATRICULADO,facebook,Google Search Oct,True,2026-03-13,09:00:00,,,432062,1800000,2026-03-27,767244165,Sebastián Ruiz,Técnico Laboral en Auxiliar de Mercadeo y Ventas,No Registrado,,,,,0,NO,Calle 2 # 23-50,Barrio 2,M,Chía,cc,3,1987-09-23,39,NO,,,,,,,,,,,,,,,,
2026-02-22,15:12:00,Estudiante Demo 0025,500048,510048,3246491296,,demo24@correo-demo.com,Matriculado,MATRICULADO,google,Google Search Oct,True,2026-02-22,09:00:00,2026-02-22,09:00:00,2650000,2650000,2026-03-08,216264339,Sebastián Ruiz,T.L. en Contabilidad y Finanzas,user24,SIS100024,b47bfdcbb89c4dd8af5a0f22,2026-08-26,15:30:00,2,SI,Calle 12 # 78-19,Barrio 1,F,Soacha,cc,2,1996-09-23,30,NO,nacional,Cédula de Ciudadanía,Estudiante Demo 0025,216264339,Técnico Laboral. en Contabilidad y Finanzas,VIRTUAL,Grupo-472-M1,02/03/2026,01/04/2026,4.0,True,True,no_iniciado,6f794d860175436e8c8c077e,1e0ca0516a6c48278b730888,Activo
2026-02-22,15:12:00,Estudiante Demo 0025,500048,510048,3246491296,,demo24@correo-demo.com,Matriculado,MATRICULADO,google,Google Search Oct,True,2026-02-22,09:00:00,2026-02-22,09:00:00,2650000,2650000,2026-03-08,216264339,Sebastián Ruiz,T.L. en Contabilidad y Finanzas,user24,SIS100024,b47bfdcbb89c4dd8af5a0f22,2026-08-26,15:30:00,2,SI,Calle 12 # 78-19,Barrio 1,F,Soacha,cc,2,1996-09-23,30,NO,nacional,Cédula de Ciudadanía,Estudiante Demo 0025,216264339,Técnico Laboral. en Contabilidad y Finanzas,SEMIPRESENCIAL,Grupo-810-M2,02/03/2026,01/04/2026,3.1,True,True,en_progreso,0d38805c5de54848a8a83ca1,d1c7abcbb1bd4cc3b9303a85,Activo
2026-02-22,15:12:00,Estudiante Demo 0025,500048,510048,3246491296,,demo24@correo-demo.com,Matriculado,MATRICULADO,google,Google Search Oct,True,2026-02-22,09:00:00,2026-02-22,09:00:00,2650000,2650000,2026-03-08,216264339,Sebastián Ruiz,T.L. en Contabilidad y Finanzas,user24,SIS100024,b47bfdcbb89c4dd8af5a0f22,2026-08-26,15:30:00,2,SI,Calle 12 # 78-19,Barrio 1,F,Soacha,cc,2,1996-09-23,30,NO,nacional,Cédula de Ciudadanía,Estudiante Demo 0025,216264339,Técnico Laboral. en Contabilidad y Finanzas,PRESENCIAL,Grupo-362-M3,02/03/2026,01/04/2026,0.0,False,False,completado,6e2e3a1c9a244066a995b992,27b02e28e8a74c5fb0a5a8aa,Activo
2025-12-27,15:37:00,Estudiante Demo 0026,500049,510049,3868281776,,demo25@correo-demo.com,Matriculado,MATRICULADO,organico,Referidos,True,2025-12-27,09:00:00,2025-12-27,09:00:00,2100000,2100000,2026-01-10,1048418706,Laura Jiménez,Técnico Laboral en Auxiliar de Mercadeo y Ventas,user25,SIS100025,9544a49d013d43d39f9b487e,2026-09-04,15:30:00,9,SI,Calle 107 # 27-67,Barrio 30,F,Soacha,cc,1,2001-09-23,25,NO,nacional,Cédula de Ciudadanía,Estudiante Demo 0026,1048418706,Técnico Laboral en Auxiliar de Mercadeo y Ventas,SEMIPRESENCIAL,Grupo-484-M1,05/01/2026,04/02/2026,0.0,False,False,completado,c69b8ce416a647f99c61f2dc,4f15e41a5c014af4b2e4c839,Graduado
2025-12-27,15:37:00,Estudiante Demo 0026,500049,510049,3868281776,,demo25@correo-demo.com,Matriculado,MATRICULADO,organico,Referidos,True,2025-12-27,09:00:00,2025-12-27,09:00:00,2100000,2100000,2026-01-10,1048418706,Laura Jiménez,Técnico Laboral en Auxiliar de Mercadeo y Ventas,user25,SIS100025,9544a49d013d43d39f9b487e,2026-09-04,15:30:00,9,SI,Calle 107 # 27-67,Barrio 30,F,Soacha,cc,1,2001-09-23,25,NO,nacional,Cédula de Ciudadanía,Estudiante Demo 0026,1048418706,Técnico Laboral en Auxiliar de Mercadeo y Ventas,SEMIPRESENCIAL,Grupo-782-M2,05/01/2026,04/02/2026,3.2,True,True,en_progreso,f2737d03311444eda58b27bd,490c1197844c4b3fb3c660dd,Graduado
2025-12-27,15:37:00,Estudiante Demo 0026,500049,510049,3868281776,,demo25@correo-demo.com,Matriculado,MATRICULADO,organico,Referidos,True,2025-12-27,09:00:00,2025-12-27,09:00:00,2100000,2100000,2026-01-10,1048418706,Laura Jiménez,Técnico Laboral en Auxiliar de Mercadeo y Ventas,user25,SIS100025,9544a49d013d43d39f9b487e,2026-09-04,15:30:00,9,SI,Calle 107 # 27-67,Barrio 30,F,Soacha,cc,1,2001-09-23,25,NO,nacional,Cédula de Ciudadanía,Estudiante Demo 0026,1048418706,Técnico Laboral en Auxiliar de Mercadeo y Ventas,PRESENCIAL,Grupo-964-M3,05/01/2026,04/02/2026,4.4,True,True,en_progreso,9d25887c2b334ba0abb81394,dba03091e6044ea9bd3d881c,Graduado
2025-12-06,19:12:00,Estudiante Demo 0027,500051,510051,3395850508,,demo26@correo-demo.com,Matriculado,MATRICULADO,google,WhatsApp Directo,True,2025-12-06,09:00:00,2025-12-06,09:00:00,1800000,1800000,2025-12-20,59650593,Andrés Torres,T.L en Auxiliar de Mercadeo y Ventas,user26,SIS100026,1808d62598454f4ea2d057b5,2026-09-21,15:30:00,7,NO,Calle 17 # 52-5,Barrio 31,F,Chía,cc,4,1993-09-23,33,NO,extranjero,PPT Permiso por protección temporal,Estudiante Demo 0027,59650593,Técnico Laboral en Auxiliar de Mercadeo y Ventas,SEMIPRESENCIAL,Grupo-544-M1,07/12/2025,06/01/2026,3.3,True,True,en_progreso,245d3c2de4664ff480df6793,824da72f379f4cd583eebd0c,Activo
2025-12-06,19:12:00,Estudiante Demo 0027,500051,510051,3395850508,,demo26@correo-demo.com,Matriculado,MATRICULADO,google,WhatsApp Directo,True,2025-12-06,09:00:00,2025-12-06,09:00:00,1800000,1800000,2025-12-20,59650593,Andrés Torres,T.L en Auxiliar de Mercadeo y Ventas,user26,SIS100026,1808d62598454f4ea2d057b5,2026-09-21,15:30:00,7,NO,Calle 17 # 52-5,Barrio 31,F,Chía,cc,4,1993-09-23,33,NO,extranjero,PPT Permiso por protección temporal,Estudiante Demo 0027,59650593,Técnico Laboral en Auxiliar de Mercadeo y Ventas,PRESENCIAL,Grupo-696-M2,07/12/2025,06/01/2026,4.2,True,False,en_progreso,968a0b4e8f5543688f435ecb,de923d8542fc44049c8abb4b,Activo
2025-12-06,19:12:00,Estudiante Demo 0027,500051,510051,3395850508,,demo26@correo-demo.com,Matriculado,MATRICULADO,google,WhatsApp Directo,True,2025-12-06,09:00:00,2025-12-06,09:00:00,1800000,1800000,2025-12-20,59650593,Andrés Torres,T.L en Auxiliar de Mercadeo y Ventas,user26,SIS100026,1808d62598454f4ea2d057b5,2026-09-21,15:30:00,7,NO,Calle 17 # 52-5,Barrio 31,F,Chía,cc,4,1993-09-23,33,NO,extranjero,PPT Permiso por protección temporal,Estudiante Demo 0027,59650593,Técnico Laboral en Auxiliar de Mercadeo y Ventas,PRESENCIAL,Grupo-169-M3,07/12/2025,06/01/2026,0.0,False,False,en_progreso,5f60e40b89224a54944842ea,ceaf527fcfbd40eea74f7cf8,Activo
2025-12-06,19:12:00,Estudiante Demo 0027,500051,510051,3395850508,,demo26@correo-demo.com,Matriculado,MATRICULADO,google,WhatsApp Directo,True,2025-12-06,09:00:00,2025-12-06,09:00:00,1800000,1800000,2025-12-20,59650593,Andrés Torres,T.L en Auxiliar de Mercadeo y Ventas,user26,SIS100026,1808d62598454f4ea2d057b5,2026-09-21,15:30:00,7,NO,Calle 17 # 52-5,Barrio 31,F,Chía,cc,4,1993-09-23,33,NO,extranjero,PPT Permiso por protección temporal,Estudiante Demo 0027,59650593,Técnico Laboral en Auxiliar de Mercadeo y Ventas,SEMIPRESENCIAL,Grupo-740-M4,07/12/2025,06/01/2026,0.0,False,False,en_progreso,5d9e0a724e2f4c2fa8ce38a5,38a34554a1754f0b8ed9f2fd,Activo
2026-01-26,09:56:00,Estudiante Demo 0028,500053,510053,3832524803,,demo27@correo-demo.com,Prematriculado,PREMATRICULADO,,TikTok Ads,True,2026-01-26,09:00:00,,,334265,2100000,2026-02-09,245349731,Julián Herrera,T.L. en Contabilidad y Finanzas,No Registrado,,,,,0,NO,Calle 3 # 48-2,Barrio 9,F,Cota,cc,2,1987-09-23,39,NO,,,,,,,,,,,,,,,,
2026-09-08,07:07:00,Estudiante Demo 0029,500055,510055,3845502741,,demo28@correo-demo.com,Matriculado,MATRICULADO,facebook,Google Search Oct,True,2026-09-08,09:00:00,2026-09-08,09:00:00,2100000,2100000,2026-09-22,100715715,Valentina Gómez,T.L. en Auxiliar Administrativo,user28,SIS100028,1c283371b1734977a88ebf53,2026-09-22,15:30:00,8,SI,Calle 107 # 16-21,Barrio 10,F,Cota,cc,4,2004-09-23,22,NO,extranjero,PPT Permiso por protección temporal,Estudiante Demo 0029,100715715,Técnico Laboral. en Auxiliar Administrativo,PRESENCIAL,Grupo-159-M1,20/09/2026,20/10/2026,3.8,True,True,completado,0b8faf85a15e4f95a229fb3e,735a3e643ba348ab831e31a0,Activo
2026-02-12,07:55:00,Estudiante Demo 0030,500058,510058,3503987350,,demo29@correo-demo.com,Prematriculado,PREMATRICULADO,,Google Search Oct,True,2026-02-12,09:00:00,,,255788,2100000,2026-02-26,534027211,Camila Rojas,T.L en Procesamiento y Digitación de Datos,No Registrado,,,,,0,NO,Calle 95 # 52-82,Barrio 33,F,Chía,cc,1,1994-09-23,32,NO,,,,,,,,,,,,,,,,
2026-05-05,18:28:00,Estudiante Demo 0031,500060,510060,3806787652,,demo30@correo-demo.com,Matriculado,MATRICULADO,facebook,Facebook Ads Sept,True,2026-05-05,09:00:00,2026-05-05,09:00:00,2650000,2650000,2026-05-19,961899938,Sebastián Ruiz,Técnico Laboral en Auxiliar Administrativo,user30,SIS100030,551d8af67b944c01a92b2582,2026-09-10,15:30:00,10,SI,Calle 98 # 19-17,Barrio 23,M,Funza,cc,4,1994-09-23,32,NO,nacional,Cédula de Ciudadanía,Estudiante Demo 0031,961899938,Técnico Laboral en Auxiliar Administrativo,SEMIPRESENCIAL,Grupo-129-M1,11/05/2026,10/06/2026,3.9,True,True,en_progreso,a5700658dd17455b9e8d023c,ea69a89fb89e4676a614a84f,Retirado
2026-05-05,18:28:00,Estudiante Demo 0031,500060,510060,3806787652,,demo30@correo-demo.com,Matriculado,MATRICULADO,facebook,Facebook Ads Sept,True,2026-05-05,09:00:00,2026-05-05,09:00:00,2650000,2650000,2026-05-19,961899938,Sebastián Ruiz,Técnico Laboral en Auxiliar Administrativo,user30,SIS100030,551d8af67b944c01a92b2582,2026-09-10,15:30:00,10,SI,Calle 98 # 19-17,Barrio 23,M,Funza,cc,4,1994-09-23,32,NO,nacional,Cédula de Ciudadanía,Estudiante Demo 0031,961899938,Técnico Laboral en Auxiliar Administrativo,VIRTUAL,Grupo-648-M2,11/05/2026,10/06/2026,0.0,False,False,completado,c5cb2043576846199aec6e4a,da6333ab7eaf459994117f70,Retirado
2026-05-05,18:28:00,Estudiante Demo 0031,500060,510060,3806787652,,demo30@correo-demo.com,Matriculado,MATRICULADO,facebook,Facebook Ads Sept,True,2026-05-05,09:00:00,2026-05-05,09:00:00,2650000,2650000,2026-05-19,961899938,Sebastián Ruiz,Técnico Laboral en Auxiliar Administrativo,user30,SIS100030,551d8af67b944c01a92b2582,2026-09-10,15:30:00,10,SI,Calle 98 # 19-17,Barrio 23,M,Funza,cc,4,1994-09-23,32,NO,nacional,Cédula de Ciudadanía,Estudiante Demo 0031,961899938,Técnico Laboral en Auxiliar Administrativo,PRESENCIAL,Grupo-526-M3,11/05/2026,10/06/2026,3.7,True,True,completado,65aeddd5553f4c089b23b67e,979f2f6d6abc4b5e9f55bfc3,Retirado
2026-05-05,18:28:00,Estudiante Demo 0031,500060,510060,3806787652,,demo30@correo-demo.com,Matriculado,MATRICULADO,facebook,Facebook Ads Sept,True,2026-05-05,09:00:00,2026-05-05,09:00:00,2650000,2650000,2026-05-19,961899938,Sebastián Ruiz,Técnico Laboral en Auxiliar Administrativo,user30,SIS100030,551d8af67b944c01a92b2582,2026-09-10,15:30:00,10,SI,Calle 98 # 19-17,Barrio 23,M,Funza,cc,4,1994-09-23,32,NO,nacional,Cédula de Ciudadanía,Estudiante Demo 0031,961899938,Técnico Laboral en Auxiliar Administrativo,VIRTUAL,Grupo-182-M4,11/05/2026,10/06/2026,4.4,True,True,completado,32de6afa30a543849b0108c2,e144480fdca148b0a8757d85,Retirado
2026-06-04,07:26:00,Estudiante Demo 0032,500062,510062,3515165083,,demo31@correo-demo.com,Matriculado,MATRICULADO,tiktok,TikTok Ads,True,2026-06-04,09:00:00,2026-06-04,09:00:00,2100000,2100000,2026-06-18,311487914,Sebastián Ruiz,Técnico Laboral en Auxiliar Administrativo,user31,SIS100031,8ddd8a34ec784edaa3606138,2026-09-05,15:30:00,6,SI,Calle 118 # 36-9,Barrio 5,M,Funza,ppt,3,1993-09-23,33,NO,extranjero,PPT Permiso por protección temporal,Estudiante Demo 0032,311487914,Técnico Laboral en Auxiliar Administrativo,PRESENCIAL,Grupo-367-M1,21/06/2026,21/07/2026,5.0,True,True,completado,cff21b225c3a42279e9a6dca,37ddbcbb41c64962a78031ce,Activo
2026-06-04,07:26:00,Estudiante Demo 0032,500062,510062,3515165083,,demo31@correo-demo.com,Matriculado,MATRICULADO,tiktok,TikTok Ads,True,2026-06-04,09:00:00,2026-06-04,09:00:00,2100000,2100000,2026-06-18,311487914,Sebastián Ruiz,Técnico Laboral en Auxiliar Administrativo,user31,SIS100031,8ddd8a34ec784edaa3606138,2026-09-05,15:30:00,6,SI,Calle 118 # 36-9,Barrio 5,M,Funza,ppt,3,1993-09-23,33,NO,extranjero,PPT Permiso por protección temporal,Estudiante Demo 0032,311487914,Técnico Laboral en Auxiliar Administrativo,PRESENCIAL,Grupo-110-M2,21/06/2026,21/07/2026,4.5,True,False,en_progreso,1301b298fe0843588ca62e93,0fc7b8d226d441ae829e57b2,Activo
2026-06-04,07:26:00,Estudiante Demo 0032,500062,510062,3515165083,,demo31@correo-demo.com,Matriculado,MATRICULADO,tiktok,TikTok Ads,True,2026-06-04,09:00:00,2026-06-04,09:00:00,2100000,2100000,2026-06-18,311487914,Sebastián Ruiz,Técnico Laboral en Auxiliar Administrativo,user31,SIS100031,8ddd8a34ec784edaa3606138,2026-09-05,15:30:00,6,SI,Calle 118 # 36-9,Barrio 5,M,Funza,ppt,3,1993-09-23,33,NO,extranjero,PPT Permiso por protección temporal,Estudiante Demo 0032,311487914,Técnico Laboral en Auxiliar Administrativo,VIRTUAL,Grupo-205-M3,21/06/2026,21/07/2026,0.0,False,False,en_progreso,d511481c7f3b455299e613a8,3ed1594273074113a04dcc32,Activo
2026-06-04,07:26:00,Estudiante Demo 0032,500062,510062,3515165083,,demo31@correo-demo.com,Matriculado,MATRICULADO,tiktok,TikTok Ads,True,2026-06-04,09:00:00,2026-06-04,09:00:00,2100000,2100000,2026-06-18,311487914,Sebastián Ruiz,Técnico Laboral en Auxiliar Administrativo,user31,SIS100031,8ddd8a34ec784edaa3606138,2026-09-05,15:30:00,6,SI,Calle 118 # 36-9,Barrio 5,M,Funza,ppt,3,1993-09-23,33,NO,extranjero,PPT Permiso por protección temporal,Estudiante Demo 0032,311487914,Técnico Laboral en Auxiliar Administrativo,VIRTUAL,Grupo-375-M4,21/06/2026,21/07/2026,0.0,False,False,en_progreso,fd65c04a6d374108abaa065e,0dc3f91e7ead40d996194784,Activo
2026-06-04,07:26:00,Estudiante Demo 0032,500062,510062,3515165083,,demo31@correo-demo.com,Matriculado,MATRICULADO,tiktok,TikTok Ads,True,2026-06-04,09:00:00,2026-06-04,09:00:00,2100000,2100000,2026-06-18,311487914,Sebastián Ruiz,Técnico Laboral en Auxiliar Administrativo,user31,SIS100031,8ddd8a34ec784edaa3606138,2026-09-05,15:30:00,6,SI,Calle 118 # 36-9,Barrio 5,M,Funza,ppt,3,1993-09-23,33,NO,extranjero,PPT Permiso por protección temporal,Estudiante Demo 0032,311487914,Técnico Laboral en Auxiliar Administrativo,VIRTUAL,Grupo-946-M5,21/06/2026,21/07/2026,3.5,True,True,completado,d97686d5f3d24f568a48a132,8838af334b4b4abdb840f17a,Activo
2026-02-14,06:59:00,Estudiante Demo 0033,500065,510065,3690434459,,demo32@correo-demo.com,Matriculado,MATRICULADO,,Facebook Ads Sept,True,2026-02-14,09:00:00,2026-02-14,09:00:00,2650000,2650000,2026-02-28,578526475,Sebastián Ruiz,Técnico Laboral en Auxiliar de Mercadeo y Ventas,user32,SIS100032,a0b1850afb484a589c6d39c0,2026-09-22,15:30:00,8,NO,Calle 68 # 29-39,Barrio 39,M,Funza,cc,5,1984-09-23,42,NO,nacional,Cédula de Ciudadanía,Estudiante Demo 0033,578526475,Técnico Laboral en Auxiliar de Mercadeo y Ventas,VIRTUAL,Grupo-485-M1,17/02/2026,19/03/2026,0.0,False,False,no_iniciado,88b76a5bb83b4850b3185506,c9e7c2bf028e4071b00f2caf,Activo
2026-02-14,06:59:00,Estudiante Demo 0033,500065,510065,3690434459,,demo32@correo-demo.com,Matriculado,MATRICULADO,,Facebook Ads Sept,True,2026-02-14,09:00:00,2026-02-14,09:00:00,2650000,2650000,2026-02-28,578526475,Sebastián Ruiz,Técnico Laboral en Auxiliar de Mercadeo y Ventas,user32,SIS100032,a0b1850afb484a589c6d39c0,2026-09-22,15:30:00,8,NO,Calle 68 # 29-39,Barrio 39,M,Funza,cc,5,1984-09-23,42,NO,nacional,Cédula de Ciudadanía,Estudiante Demo 0033,578526475,Técnico Laboral en Auxiliar de Mercadeo y Ventas,VIRTUAL,Grupo-369-M2,17/02/2026,19/03/2026,0.0,False,False,no_iniciado,525b0147aaa84159a822c0f2,7593864ff88744e1a717f889,Activo
2026-02-14,06:59:00,Estudiante Demo 0033,500065,510065,3690434459,,demo32@correo-demo.com,Matriculado,MATRICULADO,,Facebook Ads Sept,True,2026-02-14,09:00:00,2026-02-14,09:00:00,2650000,2650000,2026-02-28,578526475,Sebastián Ruiz,Técnico Laboral en Auxiliar de Mercadeo y Ventas,user32,SIS100032,a0b1850afb484a589c6d39c0,2026-09-22,15:30:00,8,NO,Calle 68 # 29-39,Barrio 39,M,Funza,cc,5,1984-09-23,42,NO,nacional,Cédula de Ciudadanía,Estudiante Demo 0033,578526475,Técnico Laboral en Auxiliar de Mercadeo y Ventas,VIRTUAL,Grupo-395-M3,17/02/2026,19/03/2026,0.0,False,False,completado,8897aa6099b34920acbcf5d1,fb8e579662b74131b0bb053a,Activo
2026-02-14,06:59:00,Estudiante Demo 0033,500065,510065,3690434459,,demo32@correo-demo.com,Matriculado,MATRICULADO,,Facebook Ads Sept,True,2026-02-14,09:00:00,2026-02-14,09:00:00,2650000,2650000,2026-02-28,578526475,Sebastián Ruiz,Técnico Laboral en Auxiliar de Mercadeo y Ventas,user32,SIS100032,a0b1850afb484a589c6d39c0,2026-09-22,15:30:00,8,NO,Calle 68 # 29-39,Barrio 39,M,Funza,cc,5,1984-09-23,42,NO,nacional,Cédula de Ciudadanía,Estudiante Demo 0033,578526475,Técnico Laboral en Auxiliar de Mercadeo y Ventas,VIRTUAL,Grupo-590-M4,17/02/2026,19/03/2026,4.1,True,True,completado,644bf85ef07746208ebfa6b4,1fecbfcbbc854d1891bbc8d4,Activo
2025-12-24,17:44:00,Estudiante Demo 0034,500066,510066,3713542060,,demo33@correo-demo.com,Prematriculado,PREMATRICULADO,google,TikTok Ads,True,2025-12-24,09:00:00,,,410927,2100000,2026-01-07,212276199,Laura Jiménez,Técnico Laboral en Auxiliar Administrativo,No Registrado,,,,,0,NO,Calle 114 # 49-60,Barrio 14,F,Funza,cc,1,1988-09-23,38,NO,,,,,,,,,,,,,,,,
